ID,Author,party,political_side,Text,Date
1936751329990394119,umitozdag,ZAFER,right,Amasya Genelgesi'nin 106. yıl dönümü kutlu olsun!,Sun Jun 22 11:41:14 +0000 2025
1936709869446595048,umitozdag,ZAFER,right,Sevgili Mustafa Balbay’a değerlendirmesi için teşekkür ediyorum. @zaferpartisi,Sun Jun 22 08:56:29 +0000 2025
1936512944977646072,umitozdag,ZAFER,right,"✅”Önümüzdeki üç gün içinde Orta Doğu'da büyük bir fırtına kopabilir. Bölgedeki tüm ülkelerin diplomasiye yönelmesini umuyoruz.""- Çin Komünist Partisi Askeri İstihbarat Servisi ✅""ABD, birkaç gün içinde İran'a saldırabilir.""- Rusya Askeri İstihbarat Müdürlüğü (GRU)"" ✅”Savaş tırmanırsa, İsrail'deki Dimona nükleer reaktörü meşru bir hedef haline gelecek. ""Daha önce kullanmadığımız daha gelişmiş füzelerimiz var ve bunları kesinlikle kullanacağız."" El Cezire, üst düzey bir İranlı yetkili”",Sat Jun 21 19:53:59 +0000 2025
1936484042284711961,umitozdag,ZAFER,right,"Nefes Gazetesi Ankara Temsilcisi, değerli gazeteci Deniz Zeyrek'in muhterem babası Zeki Zeyrek'in vefatını üzüntüyle öğrendim. Merhuma Allah'tan rahmet, Zeyrek ailesine ve sevenlerine başsağlığı diliyorum.",Sat Jun 21 17:59:08 +0000 2025
1936038190260813872,umitozdag,ZAFER,right,"Ankara Büyükşehir Belediye Başkanı Sayın Mansur Yavaş'ı ziyaret ederek, tutukluluğum süresince hem bana hem de aileme verdiği moral ve destekten ötürü teşekkür ettim. Zafer Partisi Başkanlık Divanı Üyelerimiz Prof. Dr. Ali Şehirlioğlu, Suzan Küçüksaraç, Esmaül Hüsna Aslan ve Dr. Fikret Bayır ile yaptığımız ziyarette, Sayın Mansur Yavaş ile ülke gündemine dair fikir alışverişinde bulunduk.",Fri Jun 20 12:27:29 +0000 2025
1936016319570215072,umitozdag,ZAFER,right,Yarın ve Pazar günü gerçekleştirilecek olan YKS sınavına girecek olan tüm kardeşlerime üstün başarılar diliyorum.,Fri Jun 20 11:00:34 +0000 2025
1936001082632610192,umitozdag,ZAFER,right,"Sevgili öğrenciler, eğitim hayatınızın bir dönemini daha geride bıraktınız. Ailelerinizle birlikte iyi tatiller diliyorum.",Fri Jun 20 10:00:01 +0000 2025
1935987037569483181,umitozdag,ZAFER,right,"Talat Paşa, Türk tarihinin yakın tarihteki en önemli liderlerinden, devlet adamlarından birisidir. Türkiye Büyük Millet Meclisi'nin 1926'da aldığı kararla Milli Şehidimizdir. Şimdi, Talat Paşa'nın Milli Şehit olduğu kararını alan Türkiye Büyük Millet Meclisi'nin Genel Kurulu'nda bir DEM’li Milletvekili, Talat Paşa'ya hakaret etti. Bu kabul edilebilir değildir. Lozan'ı reddeden Cumhuriyeti, kuruluşunu reddeden, Lozan yerine Sevr Anlaşması’nın gerçekleşmesini arzu eden, Türk tarihinin kahramanlarını katil gibi göstermeye hadsizce kalkan bu zihniyetin Türk milletinin, Türk devletinin, Türkiye Cumhuriyeti'nin dostu olduğunu düşünmek mümkün değildir. İçinden geçtiğimiz sözde barış süreci dedikleri süreçte de bunlara güvenilmeyeceğini defaatle söyledik ve uyardık. Şimdi kustukları nefretle her vesileyle tekrar tekrar kendilerine güvenilmeyeceğini Türkiye'ye, tarihimize, kahramanlarımıza düşman olduklarını gösteriyorlar. Ben burada sizinle bu konuşmayı yaparken İstanbul'da da Abide-i Hürriyet’te Talat Paşa'nın, Enver Paşa'nın mezarının başında İYİ Parti Genel Başkanı Müsavat Dervişoğlu da benzer bir konuşma yapıyor. Benim bugün burada olmamı, Sayın Müsavat Dervişoğlu'nun da bugün orada olmasını, dün yapmış olduğumuz toplantı sırasında kararlaştırdık ve bundan sonra da Türk Milleti'ne yönelik, Türk Devleti'ne yönelik her hamlenin karşısında durmaya devam edeceğiz.",Fri Jun 20 09:04:13 +0000 2025
1935978758537633861,umitozdag,ZAFER,right,Gümülcine eski Başkonsolosu ve Emekli Büyükelçi Kemal Gür'ün vefatını derin üzüntü ile öğrendim. Kendisine Allah'tan rahmet kederli ailesine ve sevenlerine başsağlığı diliyorum.,Fri Jun 20 08:31:19 +0000 2025
1935688808386707824,umitozdag,ZAFER,right,CHP Edirne Milletvekili Sayın Ahmet Baran Yazgan ve Edirne Belediye Başkanı Sayın Av. Filiz Gencan Akın Zafer Partisi Edirne İl Başkanımız Serkan Konak ile birlikte ziyaretime geldiler. Kendilerine nazik ziyaretleri ve geçmiş olsun dilekleri için teşekkür ederim.,Thu Jun 19 13:19:09 +0000 2025
1935664698382307636,umitozdag,ZAFER,right,"Cumhuriyet Halk Partisi Genel Genel Başkanı Sayın Özgür Özel'i Zafer Partisi Başkanlık Divanı Üyelerimiz Prof. Dr. Ali Şehirlioğlu, Seyit Yücel ve Suzan Küçüksaraç ile birlikte ziyaret ettik. Manisa Büyükşehir Belediye Başkanı Ferdi Zeyrek'in vefatından dolayı taziyelerimizi ilettim. Tutukluluğum süresince ziyaretime gelerek, açıklama yaparak destek veren tüm CHP mensuplarına teşekkür ettim. Sayın Özgür Özel ile Türkiye'nin gündemi ve bölgemizde yaşanan gelişmelerin ülkemize etkileri üzerine görüş alışverişi yaptık. Nazik ev sahiplikleri için CHP heyetine teşekkür ederim.",Thu Jun 19 11:43:21 +0000 2025
1935648482020450356,umitozdag,ZAFER,right,"Zafer Partisi Başkanlık Divanı Üyelerimiz Prof. Dr. Ali Şehirlioğlu, Seyit Yücel ve Suzan Küçüksaraç ile birlikte İYİ Parti Genel Başkanı Müsavat Dervişoğlu'nu ziyaret ettik. Türkiye ve bölgemizde yaşanan gelişmeler hakkında görüş alışverişinde bulunduk.",Thu Jun 19 10:38:55 +0000 2025
1935627569786716638,umitozdag,ZAFER,right,"148 günlük hukuksuz tutukluluğum boyunca hem hukuki hem manevi destekleriyle yanımda olan Türkiye'nin dört bir yanındaki avukatlarlar nezdinde Genel Başkan Yardımcılarımız Prof. Dr. Ali Şehirlioğlu, Seyit Yücel ve Suzan Küçüksaraç ile birlikte Türkiye Barolar Birliği Başkanı Sayın Av. Erinç Sağkan’ı ziyaret ettik. Destekleri ve nazik ev sahiplikleri için kendilerine teşekkür ederim. @barolar",Thu Jun 19 09:15:49 +0000 2025
1935579152742060109,umitozdag,ZAFER,right,Now TV'de İlker Karagöz ile Çalar Saat programının konuğuyum.,Thu Jun 19 06:03:25 +0000 2025
1935571992075518162,umitozdag,ZAFER,right,Saat 09.00’da Now Tv’de gündemi değerlendireceğim @zaferpartisi,Thu Jun 19 05:34:58 +0000 2025
1935410164376432977,umitozdag,ZAFER,right,Dominik'i 3-0 mağlup eden #FileninSultanları'nı tebrik ediyorum.,Wed Jun 18 18:51:56 +0000 2025
1935381940242137524,umitozdag,ZAFER,right,Sözcü TV'de İpek Özbey'in sunduğu Özel Röportaj programının konuğuyum.,Wed Jun 18 16:59:46 +0000 2025
1935379899910652374,umitozdag,ZAFER,right,Yarın sabah 09.15'te Now TV'de İlker Karagöz ile Çalar Saat programının konuğu olacağım.,Wed Jun 18 16:51:40 +0000 2025
1935361690423505095,umitozdag,ZAFER,right,Bu akşam saat 20.00’de Sözcü TV’de İpek Özbey'in sunduğu Özel Röportaj programına konuk olacağım. @zaferpartisi @ipekkozbey @szctelevizyonu,Wed Jun 18 15:39:18 +0000 2025
1935298073007366229,umitozdag,ZAFER,right,"Zafer Partisi Başkanlık Divanı üyeleriyle birlikte, yeniden ve kaldığımız yerden çalışmalarımıza başladık. Uzun bir aradan sonraki bu ilk divan toplantımız tüm kurullarımıza, teşkilatlarımıza ve Büyük Türk Milleti'ne hayırlı olsun!..",Wed Jun 18 11:26:31 +0000 2025
1935012913686982900,umitozdag,ZAFER,right,148 günlük hukuksuzluğun ardından İstanbul'dan Ankara'ya doğru yola çıktık. Ankara'daki tüm Zafer Partisi mensuplarımız ve kıymetli Ankaralılar ile bu akşam Zafer Partisi Genel Merkezi'nde buluşacağız!..,Tue Jun 17 16:33:24 +0000 2025
1934986239762899085,umitozdag,ZAFER,right,148 gün süren hukuksuzluk bugün sona erdi. Ve şimdi kaldığımız yerden mücadelemizin ilk günü!..,Tue Jun 17 14:47:24 +0000 2025
1934982664819191870,umitozdag,ZAFER,right,Nerede kalmıştık? 😃,Tue Jun 17 14:33:12 +0000 2025
1934933867279905079,umitozdag,ZAFER,right,Ümit Özdağ tahliye oluyor! - Canlı Yayın,Tue Jun 17 11:19:17 +0000 2025
1934877053502845402,umitozdag,ZAFER,right,RT @ozdagaozgurlukp: 1- Zafer Partisi Genel Başkanı Prof. Dr. Ümit ÖZDAĞ’ın tutuklu olarak yargılandığı dosyanın 2. duruşması 10:30’da başl…,Tue Jun 17 07:33:32 +0000 2025
1934715102726640010,umitozdag,ZAFER,right,"Mera ve zeytinliklere ÇED raporu olmaksızın inşaat yapılabilmesi için bir yasa tasarısı hazırlanmış. İnanılır gibi değil. Dünya küresel ısınma sonucunda ortaya çıkacak kıtlığa doğru giderken ağaçta yetişen altın olan zeytinin yetiştiği zeytinlikler yok edilebilecek. Hayvancılık için vazgeçilmez olan, meralar inşaata açılabilecekmiş. Umarım AK Parti içindeki vicdanlı insanlar buna karşı çıkar ve engeller. @zaferpartisi @AliSehirlioglu @tvOnlar @ipekkozbey @eceuner12 @saygi_ozturk @fatihaltayli @ferg1923 @ismailsaymaz @cuneytozdemir @OzlemGurses @Deniz_Zeyrek @baharfeyzan @cumhuriyetgzt @gazetesozcu @nefesgazete @KararHaber @nowhaber @halktvcomtr @tele1comtr @szctelevizyonu @KRTCANLI @ankahabera",Mon Jun 16 20:50:00 +0000 2025
1934707552551620839,umitozdag,ZAFER,right,"Yeni Birlik gazetesi yazarı Prof. Dr. Dündar Murat Demiröz çok ilginç, doğru, derinlikli makaleler yazıyor: 16 Haziran 2025'te yayınladığı ""İran’dan sonra sıradaki ülke Türkiye mi?"" başlıklı yazısı çok önemli.",Mon Jun 16 20:20:00 +0000 2025
1934698744978547167,umitozdag,ZAFER,right,17 Haziran saat 10:30’da Silivri Ceza İnfaz Kurumu Kampüsü'ndeki mahkeme salonunda savcının 11 Haziran'da vermiş olduğu mütalaa sonrasında son savunmamı yapacağım. 148 gün süren uzun bir tutukluluk sonunda Türk Milleti beraat ve tahliye kararını bekliyor. @zaferpartisi @AliSehirlioglu,Mon Jun 16 19:45:00 +0000 2025
1934691230157558250,umitozdag,ZAFER,right,"Anahtar Parti Genel Başkanı Yavuz Ağıralioğlu, Genel Sekreteri Nihal Ağca, Teşkilat Başkanı ve 27. Dönem Milletvekili Av. Ayhan Erel, Medya ve Tanıtım Başkanı Av. Ali Işıner Hamşioğlu, STK İlişkileri Başkanı Hayati Çetin ziyaretime geldiler. Ülkemiz ve bölgemizle ilgili gelişmeler hakkında istişarelerde bulunma fırsatı elde ettik. Sayın Yavuz Ağıralioğlu ve heyetine içten teşekkürlerimi sunarım. @zaferpartisi @AliSehirlioglu @anahtarparti @yavuzagiraliog",Mon Jun 16 19:15:08 +0000 2025
1934687370114420842,umitozdag,ZAFER,right,"RT @BartuSoral: TÜRK EKONOMİSİ SAVAŞA HAZIR MI? İsrail'in İran'a saldıracağını pek çok kişi önceden biliyor, bizim de hedefte olduğumuzu s…",Mon Jun 16 18:59:48 +0000 2025
1934662716590874741,umitozdag,ZAFER,right,"17 Haziran saat 10.30'da, Silivri Ceza İnfaz Kurumu kampüsünde bulunan duruşma salonunda, 11 Haziran'da, savcının mütalaasını takiben avukatlarımın aldığı ek süre kapsamında savunmamı yapacağım. Karar duruşmasında beraat ve tahliyenin gerçekleşmesiyle, Türk Milleti, adalet için yeniden umutlanacak. @zaferpartisi @AliSehirlioglu @tvOnlar @ipekkozbey @eceuner12 @saygi_ozturk @fatihaltayli @ferg1923 @ismailsaymaz @cuneytozdemir @OzlemGurses @Deniz_Zeyrek @baharfeyzan @cumhuriyetgzt @gazetesozcu @nefesgazete @KararHaber @nowhaber @halktvcomtr @tele1comtr @szctelevizyonu @KRTCANLI @ankahabera",Mon Jun 16 17:21:50 +0000 2025
1934652568480948307,umitozdag,ZAFER,right,"RT @fatiheryilmaz0: TESTİ KIRILMADAN UYARDIK DİNLEMEDİNİZ… Habertürk’te Çetiner Çetin: ""İran'da, Mosad'a istihbarat sağlayan ajanların %60…",Mon Jun 16 16:41:31 +0000 2025
1934559463983223101,umitozdag,ZAFER,right,Yeni Yol Partisi Genel Başkanı Sayın Celal Mümtaz Akıncı'da duruşmaya katılmış. Kendisine teşekkür ediyorum.,Mon Jun 16 10:31:33 +0000 2025
1934552316952109082,umitozdag,ZAFER,right,"RT @zaferpartisi: Genel Başkan Yardımcımız Dr. Fikret Bayır, Genel Başkanımız Prof. Dr. Ümit Özdağ’ın yarın Silivri’de görülecek duruşması…",Mon Jun 16 10:03:09 +0000 2025
1934501957986816168,umitozdag,ZAFER,right,"RT @zaferpartisi: Memleketin derdiyle dertlenen, ülkesinin geleceği için yılmadan mücadele eden Genel Başkanımız Prof. Dr. Ümit Özdağ; bu m…",Mon Jun 16 06:43:02 +0000 2025
1934356801480520102,umitozdag,ZAFER,right,"Silivri’deki nöbetim süresince değerli avukatlar, barolarımızın kıymetli başkanları, birçok STK temsilcisi ve gazeteci dostlar ziyaretlerini eksik etmediler. 11 Haziran’daki duruşmaya gelen değerli dostlara, vatanseverlere teşekkür ederken, bir kısım değerli ismi yazmamışız. 11 Haziran günü bizimle olan tüm baro başkanları, avukatlar, basın mensupları, STK temsilcilerine tekrar teşekkür ediyorum. Yine de isimlerini yazamadıklarımız olabilir, anlayışla karşılamanızı ümit ederken 17 Haziran’daki duruşmaya ilk duruşmaya gelen ve gelemeyen tüm vatanseverleri tekrar davet ediyorum. DEVA Partisi Ankara Milletvekili Av. İdris Şahin Aydın Baro Başkanı Av. Utku Devrim Barış Aslan Çanakkale Baro Başkanı Av. Ardahan Dikme Denizli Baro Başkanı Av. Ufuk Kök Edirne Baro Başkanı Av Gökhan Karakoç Kocaeli Baro Başkanı Av. Caner Karakadılar Tekirdağ Baro Başkanı Av. Egemen Gürcün Ümit Özdağ Özgürlük Platformu Avukatları Meltem TV ve Cumhuriyet Gazetesi'ni temsilen Çağdaş Bayraktar Birder Genel Başkanı Müjdat Öztürk",Sun Jun 15 21:06:14 +0000 2025
1934332582830936398,umitozdag,ZAFER,right,"İsrail'in İran'a yaptığı ve yıkıcı sonuçlar oluşturmaya başlayan saldırıları, Netanyahu'nun İran halkını Humeyni rejimine karşı ayaklanmaya çağırması ile beklenen boyuta doğru ilerliyor. İsrail, İran'da rejime karşı ayaklanma için çağrı yaparken bu konuda da ciddi hazırlıklar yapmış olduğunu varsaymalıyız. Savaş başlamadan İran içine İHA üstü kuracak kadar sızmayı başaran MOSSAD'ın İran'da rejim muhalifi gruplar ile yoğun temas ötesinde para ve silah başta olmak üzere ciddi temas/hazırlıklar içinde olduğunu kabul edebiliriz. İsrail'in İran'a saldırılarının uzun süreceği anlaşılıyor. Saldırılar uzadıkça ve rejimin güç dayanakları yıprandıkça muhalif güçler de ayaklanma için daha büyük cesaret ve alan bulacaklardır. Savaş devam ederken İran'ın değişik bölgelerinde rejim karşıtı ayaklanmaların başlaması İran rejimini iyiden iyiye zora sokacaktır. İsrail, sadece İran'da değil Suriye ve Irak'taki ayrılıkçı güçleri de bu ülkelerin parçalanması için tetikleyebilir. İsrail'i durdurabilecek tek ülke ABD. Trump böyle bir müdahale için İran'ın müzakere masasına baştan teslim olarak dönmesini bekliyor. İsrail'i durdurabilecek ikinci bir gelişme ise Rusya veya Çin'in İran'a savaşın dengelerini değiştirebilecek silah sistemleri vermesi. Bugün için bu da çok zayıf bir ihtimal gibi görünüyor. @zaferpartisi @AliSehirlioglu @tvOnlar @ipekkozbey @eceuner12 @saygi_ozturk @fatihaltayli @ferg1923 @ismailsaymaz @cuneytozdemir @OzlemGurses @Deniz_Zeyrek @baharfeyzan @cumhuriyetgzt @gazetesozcu @nefesgazete @KararHaber @nowhaber @halktvcomtr @tele1comtr @szctelevizyonu @KRTCANLI @ankahabera",Sun Jun 15 19:30:00 +0000 2025
1934306084052672688,umitozdag,ZAFER,right,"17 Haziran’da daha önce hiç duymadıklarınızı duyacak, Kayseri olaylarının arkasındaki gerçekleri öğreneceksiniz. 17 Haziran 2025 saat 10:30’da Silivri Marmara Cezaevi duruşma salonuna davetlisiniz. @zaferpartisi @AliSehirlioglu @tvOnlar @ipekkozbey @eceuner12 @saygi_ozturk @fatihaltayli @ferg1923 @ismailsaymaz @cuneytozdemir @OzlemGurses @Deniz_Zeyrek @baharfeyzan @cumhuriyetgzt @gazetesozcu @nefesgazete @KararHaber @nowhaber @halktvcomtr @tele1comtr @szctelevizyonu @KRTCANLI @ankahabera",Sun Jun 15 17:44:42 +0000 2025
1934253830994014403,umitozdag,ZAFER,right,"RT @zaferpartisi: Genel Başkan Vekilimiz Prof. Dr. Ali Şehirlioğlu, yarın (16 Haziran Pazartesi) saat 08.30’da Now TV’de İlker Karagöz’ün k…",Sun Jun 15 14:17:04 +0000 2025
1934174043730579607,umitozdag,ZAFER,right,"Bu Babalar Günü’nde, evladına uzaktan seslenen her bir babanın hüznünü paylaşıyorum. Oğlum Alp’i sevgi ve hasretle kucaklıyorum. Tüm değerli babaların, Babalar Günü’nü kutluyor, saygı ve selamlarımı yolluyorum.",Sun Jun 15 09:00:01 +0000 2025
1934158517272748449,umitozdag,ZAFER,right,"LGS’ye giren evlatlarımıza başarılar diliyorum. Onları yetiştiren, emek veren kıymetli ailelerini ve öğretmenlerini de saygıyla selamlıyorum. @zaferpartisi @AliSehirlioglu",Sun Jun 15 07:58:20 +0000 2025
1933956870756061595,umitozdag,ZAFER,right,Şanlı Türk Jandarma Teşkilatı'nın 186. kuruluş yıl dönümü kutlu olsun! #Jandarma186Yaşında,Sat Jun 14 18:37:03 +0000 2025
1933923658889613567,umitozdag,ZAFER,right,"İsrail'in İran'a saldırıları televizyondan izlendiği kadarı ile bir İsrail-İran savaşından çok İsrail'in İran'da yaptığı bir tatbikata benziyor. İran, İsrail saldırılarına her anlamda büyük bir hazırlıksızlık içinde yakalanmış durumda. İsrail Hava Kuvvetleri adeta hiç engellenmeden Kum dahil İran kentlerini vuruyor. İsrail Hava Kuvvetleri ve SİHA'larının düzenlediği suikast saldırıları gösteriyor ki, Netanyahu isteseydi İran dini lideri ve cumhurbaşkanını da öldürülebilirdi. İsrail'in yıllardan bu yana İran savaşına hazırlandığı anlaşılıyor. Anlaşılmaz olan İran'ın İsrail saldırısına hazırlıksızlığı ve ilk gün sanki bir stratejik felç olma durumunu yaşaması. Türkiye, İsrail'in İran saldırısını muhakkak inceleyecek ve ciddi askeri dersler çıkaracaktır, çıkarmalıdır da. @zaferpartisi @AliSehirlioglu @tvOnlar @ipekkozbey @eceuner12 @saygi_ozturk @fatihaltayli @ferg1923 @ismailsaymaz @cuneytozdemir @OzlemGurses @Deniz_Zeyrek @baharfeyzan @cumhuriyetgzt @gazetesozcu @nefesgazete @KararHaber @nowhaber @halktvcomtr @tele1comtr @szctelevizyonu @KRTCANLI @ankahabera",Sat Jun 14 16:25:05 +0000 2025
1933841851561222219,umitozdag,ZAFER,right,"İsrail'in Türk kenti Tebriz'i de vurması üzerinde hassasiyetle durulması gereken bir husustur. Bu Türkiye'ye ""sınırında hassasiyetlerinle oynarım"" mesajıdır. Geçmiş olsun sevgili Tebriz, geçmiş olsun Sevgili Kızılkurtlar. @zaferpartisi @alisehirlioglu @FCTractor @tvOnlar @ipekkozbey @eceuner12 @saygi_ozturk @fatihaltayli @ferg1923 @ismailsaymaz @cuneytozdemir @OzlemGurses @Deniz_Zeyrek @baharfeyzan @cumhuriyetgzt @gazetesozcu @nefesgazete @KararHaber @nowhaber @halktvcomtr @tele1comtr @szctelevizyonu @KRTCANLI @ankahabera",Sat Jun 14 11:00:01 +0000 2025
1933819199744258423,umitozdag,ZAFER,right,"İsrail saldırısının ilk darbesinin bu kadar başarılı olması ve İran'ı adeta tek taraflı bombalaması, üst düzey askeri ve sivil yöneticilerini savaş uçakları ve SİHA saldırıları ile öldürmesi İran güvenlik ve istihbarat sisteminin kâğıttan kaplan olduğu düşüncesini ortaya çıkmasının nedeni oluyor. Trump'ın geleceğini ilan etmesi ile sürpriz saldırı olma niteliğini kaybeden İsrail saldırısı buna rağmen sürpriz oldu. İran'ın İsrail'e askeri cevabı ne kadar etkili olacak göreceğiz ancak İran bölgedeki petrol ve doğalgaz tesislerine saldırarak ve Hürmüz Boğazı'nı trafiğe kapatmayı deneyerek asimetrik bir mücadeleyi tercih edebilir. @zaferpartisi @AliSehirlioglu @tvOnlar @ipekkozbey @eceuner12 @saygi_ozturk @fatihaltayli @ferg1923 @ismailsaymaz @cuneytozdemir @OzlemGurses @Deniz_Zeyrek @baharfeyzan @cumhuriyetgzt @gazetesozcu @nefesgazete @KararHaber @nowhaber @halktvcomtr @tele1comtr @szctelevizyonu @KRTCANLI @ankahabera",Sat Jun 14 09:30:00 +0000 2025
1933802984435069427,umitozdag,ZAFER,right,"İsrail Gazze'de alçakça bir soykırımı sürdürürken şimdi de İran'a Ortadoğu bölgesini büyük bir savaş ve yıkıma sürükleyecek şekilde saldırı başlattı. İsrail'in saldırganlığı İran'da rejimin çöküşünü ve iç savaşı tetikler ise ülkemiz çok daha büyük bir tehdit ile karşı karşıya kalacak. Türkiye’nin milli güvenliğini sağlamaya yönelik, akılcı ve milli çıkarları esas alan her türlü tedbir elbette desteklenir. Ancak, içeride muhalefet susturulurken, düşman hukuku uygulanırken, dış tehditlere karşı gerçek milli birliği sağlayamazsınız. Milli birliğin tesisi için motivasyon ön koşuldur. Adaletin olmadığı topraklar, milli güvenlik açısından en büyük riski taşır. @zaferpartisi @AliSehirlioglu",Sat Jun 14 08:25:34 +0000 2025
1933786962185326818,umitozdag,ZAFER,right,"11 Haziran 2025'te, Silivri Ceza İnfaz Kurumu yerleşkesinde bulunan mahkeme salonunda, Kayseri'de 30 Haziran-3 Temmuz tarihleri arasında gerçekleşen Suriyelilere yönelik olayları tahrik ettiğim iddiasıyla açılan davanın duruşmasına gelerek adalete, hukuka, demokrasiye destek veren değerli Zafer Partililere, vatandaşlarımıza, siyasi parti genel başkanlarına, milletvekillerine, siyasetçilere, STK yöneticilerine, hukukçulara, meslek örgütü başkanlarına, akademisyenlere, basın mensuplarına, dostlara içten teşekkürlerimi sunuyorum. @zaferpartisi @AliSehirlioglu",Sat Jun 14 07:21:54 +0000 2025
1933630203873669503,umitozdag,ZAFER,right,"Daha önce bu süreçte savunmamın değerli avukatlarım Dr. Mehmet Savaş Özdağ, Doç. Dr. Kahraman Berk ve Murat Yıldız tarafından yapıldığını burada paylaşmıştım değerli kamuoyuyla. Dün akşam avukatım ve Sevgili Kardeşim Av. Dr. Mehmet Savaş Özdağ Sözcü TV’de Saygı Öztürk’ün programında Genel Başkana itirazım var dedi ve yetkin bir hukuk adamı, bilim insanı olarak “düşman ceza hukuku” diye bir kavramın, yaklaşımın olamayacağını bunun hukukun özüne, felsefesine aykırı olduğunu çok veciz bir şekilde ortaya koydu. Bu itirazında çok da haklı ama maalesef özellikle demokrasi bütün kurum ve kuralları ile içselleştirilmediğinde siyaset, felsefe ve bilim ile beraber hareket etmiyor. Siyasetin dinamikleri ne yazık ki başka parametrelerle şekilleniyor. Böyle olunca da hukuk araçsallaşıyor ve “düşman ceza hukuku” devreye girebiliyor. Hukukun evrensel ilkeleri çerçevesinde adil ve tarafsız bir yargılama sürecinin tesisi hem toplumsal vicdan hem de demokrasi adına vazgeçilmezdir. @zaferpartisi @AliSehirlioglu",Fri Jun 13 20:59:00 +0000 2025
1933622905692434675,umitozdag,ZAFER,right,"Değerli gazeteci dostum Ümit Zileli, 11 Haziran Çarşamba günü Silivri Cezaevi mahkeme salonunda yaşananları kaleme almış. Savunmamı, ortamı ve bu davanın ne anlama geldiğini tüm çıplaklığıyla anlatmış. Bu yazı, hukuksuzluğun karanlığını anlatan bir belge niteliğindedir. Okuyun, okutun.",Fri Jun 13 20:30:00 +0000 2025
1933607374214082962,umitozdag,ZAFER,right,"Reuters, İsrail'in İranlı 20 üst düzey komutanı öldürdüğü haberini geçti. Bunlar arasında İran Genelkurmay Başkanı, Devrim Muhafızları Komutanı, Hava Kuvvetleri Komutanı da var. Bu gelişme İsrail istihbaratının İran içinde geniş bir ağ oluşturarak, İran'ın üst düzey komutanları ve bilim insanlarının evlerini nasıl tespit ettiğinin göstergesidir. Ukrayna'nın Rusya'da karşı ülkelere yaptığı saldırıda olduğu gibi İran içine SİHA filosu sokan MOSSAD, SİHA'ları, ile İran'ın yönetici kadrolarına suikast yapmıştır. İran istihbaratının karşı istihbarattaki büyük başarısızlığı İran'ın silahlı gücünü bir anda başsız bırakırken esas etkiyi İran ordusu ve halkının psikolojisi üzerinde gerçekleştirdi. İsrail'in bu ölçüde güçlenmesi Türkiye için ağır bir tehdittir. Türkiye, İsrail'in İran'a saldırısını dikkatle incelemeli ve savunma protokolünü yeniden yapılandırmalıdır. Türkiye'yi de içine çekme ihtimali yüksek olan bir savaş kapımıza dayandı. Şimdi milli güvenlik için gerekli tedbirlerin alınma zamanıdır. @zaferpartisi @AliSehirlioglu @tvOnlar @ipekkozbey @eceuner12 @saygi_ozturk @fatihaltayli @ferg1923 @ismailsaymaz @cuneytozdemir @OzlemGurses @Deniz_Zeyrek @baharfeyzan @cumhuriyetgzt @gazetesozcu @nefesgazete @KararHaber @nowhaber @halktvcomtr @tele1comtr @szctelevizyonu @KRTCANLI @ankahabera",Fri Jun 13 19:28:17 +0000 2025
