ID,Author,party,political_side,Date,cleaned_text,top3_emotion_ids
1772722721253650786,meral_aksener,IYI,right,Tue Mar 26 20:30:06 +0000 2024,"Dönüş yolunda karşılaştığımız güzel sürprizle, Edirnede son durağımız Subaşı oldu... Subaşılı kadınların da söylediği gibi Bu seçimi kadınlarla kazanacağız!","13,26,22"
1772704072065225094,meral_aksener,IYI,right,Tue Mar 26 19:16:00 +0000 2024,"Keşanlı vatandaşlarımız da yalan ve talan arasında sürüklenen adaletsiz düzene son vermek için sandığı bekliyor... Milletimizin teveccühüyle, memleketimizin dört bir yanında İYİ Partinin hakikat güneşi yükseliyor!","9,25,22"
1772676152940691941,meral_aksener,IYI,right,Tue Mar 26 17:25:04 +0000 2024,İktidarın ve ana muhalefetin ev sahipliğindeki bu MaskeliBalo artık bitecek! 31 Martta tüm maskeleri milletimiz düşürecek!,"9,25,22"
1772664471917330510,meral_aksener,IYI,right,Tue Mar 26 16:38:39 +0000 2024,Memleketimizi vasata mahkûm eden tahterevalli oyununa son vermek için Uzunköprülü vatandaşlarımız da 31 Martı bekliyor!,"13,26,25"
1772659109927809114,meral_aksener,IYI,right,Tue Mar 26 16:17:20 +0000 2024,Edirneli vatandaşlarımızla birlikte iftar sofrasındayız,"13,22,9"
1772627459357172095,meral_aksener,IYI,right,Tue Mar 26 14:11:34 +0000 2024,"Siyasette rekabetsizliğin konforuna alışanların rahatlarını Edirnede de bozacağız! 31 Martta milletimizin helal oylarıyla, sözde değil özde bir değişimi yerelden başlatacağız!","9,22,25"
1772572639262916707,meral_aksener,IYI,right,Tue Mar 26 10:33:44 +0000 2024,26 Mart Salı günü bugün 1440ta Merkezde 1600da Uzunköprüde 1720de Keşanda esnaflarımızı ziyaret edeceğiz. 1940ta İpsalalı vatandaşlarımızla birlikte iftar sofrasında buluşacağız. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce Edirnede sonra tüm Türkiyede!,"13,22,26"
1772311551623450909,meral_aksener,IYI,right,Mon Mar 25 17:16:16 +0000 2024,Köyceğizli vatandaşlarımız da artık rahatça yaşamak istiyoruz diyerek ülkemizdeki adaletsiz şartlar karşısında kaybettiklerini arıyor... 31 Mart ile birlikte sadece millete kazandıran bir siyaset anlayışını yerelden başlatmaya geliyoruz!,"9,25,22"
1772294091377901905,meral_aksener,IYI,right,Mon Mar 25 16:06:53 +0000 2024,Muğlalı vatandaşlarımızla birlikte iftar sofrasındayız,"13,22,9"
1772271453250920717,meral_aksener,IYI,right,Mon Mar 25 14:36:56 +0000 2024,"Bugün Muğladayız... Dalaman ve Ortacalı vatandaşlarımız da kavgadan, dedikodudan ve kutuplaşmadan beslenen siyaset anlayışını reddediyor. Siyaseti millet için değil, koltuklarını korumak için yapanlara 31 Martta gereken dersi vermek için gün sayıyor...","9,22,25"
1771975457803587621,meral_aksener,IYI,right,Sun Mar 24 19:00:45 +0000 2024,25 Mart Pazartesi günü yarın 1315te Dalamanda 1430da Ortacada 1545te Köyceğizde esnaflarımızı ziyaret edeceğiz. 1930da Muğlalı vatandaşlarımızla birlikte iftar sofrasında buluşacağız. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce Muğlada sonra tüm Türkiyede!,"13,22,26"
1771929428874183074,meral_aksener,IYI,right,Sun Mar 24 15:57:51 +0000 2024,Artvinli vatandaşlarımızla birlikte iftar sofrasındayız,"13,22,9"
1771613024127713568,meral_aksener,IYI,right,Sat Mar 23 19:00:34 +0000 2024,24 Mart Pazar günü yarın 1836da Artvinli vatandaşlarımızla birlikte iftar sofrasında buluşacağız. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce Artvinde sonra tüm Türkiyede!,"13,22,26"
1771589060114501952,meral_aksener,IYI,right,Sat Mar 23 17:25:21 +0000 2024,"Bugün ikinci durağımız Afyonkarahisar oldu 31 Marttan sonra milletimizden aldığımız güçle Geçim derdine düşen emeklilerimizin, atama bekleyen öğretmenlerimizin, mülakatların kalkmasını isteyen gençlerimizin hakkını söke söke alacağız!","9,25,22"
1771566888755290205,meral_aksener,IYI,right,Sat Mar 23 15:57:15 +0000 2024,Afyonkarahisarlı vatandaşlarımızla birlikte iftar sofrasındayız,"22,9,13"
1771537859297571221,meral_aksener,IYI,right,Sat Mar 23 14:01:53 +0000 2024,Kütahyadan da söz aldık Milletimizle birlikte vasatların vesayetine son vermemize sadece 1 hafta kaldı...,"22,9,13"
1771254449920422393,meral_aksener,IYI,right,Fri Mar 22 19:15:43 +0000 2024,23 Mart Cumartesi günü yarın 1400te Kütahya Merkezde 1615te Afyonkarahisar Merkezde esnaflarımızı ziyaret edeceğiz. 1916da Afyonkarahisarlı vatandaşlarımızla birlikte iftar sofrasında buluşacağız. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce yerelde sonra tüm Türkiyede!,"13,22,26"
1771224133705076880,meral_aksener,IYI,right,Fri Mar 22 17:15:15 +0000 2024,"21. yüzyılda içme suyunu bırakın, bulaşık yıkama suyunun bile olmadığı bir Hayrabolu ile karşılaştık... Memleketimizi vasata mahkûm edenlerin elinden kurtarmak için milletimizin helal oylarına talibiz!","9,22,25"
1771198047654981903,meral_aksener,IYI,right,Fri Mar 22 15:31:36 +0000 2024,"Muratlılı vatandaşlarımız da geçim sıkıntısından dert yanıyor Her geçen gün geçmişi arıyoruz. diyor... Milletimizin verdiği oyu cepte görüp, beceriksizliklerinden sıyrılmaya alışanlara ceza kesmek için 31 Martı bekliyor.","25,9,22"
1771166005877723211,meral_aksener,IYI,right,Fri Mar 22 13:24:17 +0000 2024,"Bugün Tekirdağ Marmaraereğlisinde vatandaşlarımızla teker teker dertleştik, anlaştık ve sözleştik... 31 Martta bizlere verdikleri güç ile birlikte Milletimizin sesini daha da gür duyuracak, taleplerini yerine getirmek için iktidara kök söktüreceğiz...","9,22,25"
1771151479581151615,meral_aksener,IYI,right,Fri Mar 22 12:26:33 +0000 2024,"RT  Başbuğ Alparslan Türkeşin öğrencileri, Ülkü Ocaklarımızın efsane genel başkanları ile birlikte iftar programında bir","13,22,26"
1771039225896423920,meral_aksener,IYI,right,Fri Mar 22 05:00:30 +0000 2024,22 Mart Cuma günü bugün 1400te Marmaraereğlisinde 1540ta Muratlıda 1710da Hayraboluda esnaflarımızı ziyaret edeceğiz. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce Tekirdağda sonra tüm Türkiyede!,"13,22,26"
1770905938108588150,meral_aksener,IYI,right,Thu Mar 21 20:10:52 +0000 2024,"Türkiyenin dört bir yanında olduğu gibi Aydında da annelerin dertleri aynı, emeklilerin geçim sıkıntısı aynı, atanamayan öğretmenlerin çilesi aynı... Milletimiz 31 Martta sadece hak ettiği belediyecilik için değil, hak ettiği Türkiye için de bir karar verecek!","9,22,25"
1770880908025118891,meral_aksener,IYI,right,Thu Mar 21 18:31:24 +0000 2024,Kuşadasındayız,"13,22,9"
1770852929089548654,meral_aksener,IYI,right,Thu Mar 21 16:40:13 +0000 2024,Aydınlı vatandaşlarımızla birlikte iftar sofrasındayız...,"13,22,21"
1770825345454715029,meral_aksener,IYI,right,Thu Mar 21 14:50:37 +0000 2024,Hayallerinizin önüne koyulan tüm engelleri birer birer kaldırmak için her zaman yanınızdayım. Sizleri 1 farkla seviyorum... DownSendromuFarkındalıkGünü,"18,13,25"
1770533271006277975,meral_aksener,IYI,right,Wed Mar 20 19:30:01 +0000 2024,21 Mart Perşembe günü yarın 1515te Nazillide esnaflarımızı ziyaret edeceğiz. 1931de Aydınlı vatandaşlarımızla iftar sofrasında bir araya geleceğiz. 2030da Kuşadası Mitingimizde milletimizle buluşacağız. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce Aydında sonra tüm Türkiyede!,"13,22,26"
1770518210254700711,meral_aksener,IYI,right,Wed Mar 20 18:30:10 +0000 2024,"Kadim tarihimizin kıymetli şehri Ahlatta belediyemizi ziyaret ettik. Birliğimizin sembolü Ahlatımızın, uluslararası bir kültür merkezi olması için hep birlikte çalışacağız","22,13,9"
1770481683080339648,meral_aksener,IYI,right,Wed Mar 20 16:05:01 +0000 2024,"Ahlattan sana sesleniyorum sayın Erdoğan Emeklilerimiz için 5 bin lira seyyanen zam vermeyi düşünüyormuşsun. Şimdiden söyleyeyim kabul etmiyoruz. Çünkü yetmez! Bir an önce 11 bin lira seyyanen zam yap. Ülkemizin bunu karşılayacak gücü var, kimseyi kandıramazsın!","9,25,22"
1770428167276360042,meral_aksener,IYI,right,Wed Mar 20 12:32:22 +0000 2024,Ahlattayız,"25,9,14"
1770163624171938118,meral_aksener,IYI,right,Tue Mar 19 19:01:10 +0000 2024,20 Mart Çarşamba günü yarın 1500te Ahlatta vatandaşlarımızla bir araya geleceğiz. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce Bitliste sonra tüm Türkiyede!,"13,22,26"
1770148221702001126,meral_aksener,IYI,right,Tue Mar 19 17:59:58 +0000 2024,"Pençe-Kilit Harekâtı operasyon bölgesinde şehit düşen kahraman Mehmetçiğimiz Hulusi Elçiye Yüce Allahtan rahmet, acılı ailesine sabırlar diliyorum. Milletimizin başı sağ olsun","25,9,13"
1770129003090690535,meral_aksener,IYI,right,Tue Mar 19 16:43:36 +0000 2024,Bütün mücadelemiz çocuklarımıza çocukluğunu doyasıya yaşatabildiğimiz bir Türkiye için...,"9,22,25"
1770114540606521757,meral_aksener,IYI,right,Tue Mar 19 15:46:08 +0000 2024,Antalyalı vatandaşlarımızla birlikte iftar sofrasındayız...,"13,22,9"
1770101605125279756,meral_aksener,IYI,right,Tue Mar 19 14:54:44 +0000 2024,"Bugünkü Antalya ziyaretimizde, Serikten sonraki durağımız Döşemealtı oldu... Milletimizi sandıktaki keklik zannedenlere karşı seçmenin yeniden velinimet olmasını sağlamak için geliyoruz!","22,9,13"
1770063339919483198,meral_aksener,IYI,right,Tue Mar 19 12:22:41 +0000 2024,Milletimiz için sadece milletimizle yol yürüyoruz!,"25,9,22"
1769785438649082313,meral_aksener,IYI,right,Mon Mar 18 17:58:24 +0000 2024,19 Mart Salı günü yarın 1300te Serikte 1440ta Döşemealtında 1600da Konyaaltında esnaflarımızı ziyaret edeceğiz. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce Antalyada sonra tüm Türkiyede!,"13,22,26"
1769734050254610670,meral_aksener,IYI,right,Mon Mar 18 14:34:12 +0000 2024,Milletimizi mecburiyetlere mahkûm eden siyaset anlayışına son vermek için Beşikdüzülü vatandaşlarımızın da desteğini aldık... Önümüzdeki seçimlerden güçlü çıkan İYİ Parti Sadece ve sadece Türk milletinin iradesini güçlendiren siyasetin mihenk taşı olacak!,"22,9,25"
1769707002823905396,meral_aksener,IYI,right,Mon Mar 18 12:46:43 +0000 2024,Bugün Trabzondaki ziyaretlerimize Şalpazarından başladık... Memleketimizde duyulmayan dertleri duyurmak için çıktığımız yolda sadece milletimize güvenerek yürüyoruz. 31 Marttan sonra milletimizin her bir ferdine nefes aldırmaya geliyoruz!,"22,9,13"
1769619764194730258,meral_aksener,IYI,right,Mon Mar 18 07:00:04 +0000 2024,"Milletimizin birliğinin, dirliğinin, inanmışlığının, kahramanlığının ve bağımsızlığının vücut bulduğu Çanakkale ruhunun 109. yılındayız... Muhteşem tarihimizin destansı durağı 18MartÇanakkaleZaferimiz kutlu olsun! Çanakkalede dev orduların önüne duvar ören Başta Cumhuriyetimizin banisi Gazi Mustafa Kemal Atatürk olmak üzere silah arkadaşlarını, şehit ve gazilerimizi rahmet ve şükranla anıyor, Aziz hatıraları önünde saygıyla eğiliyorum....","13,25,9"
1769457055717302360,meral_aksener,IYI,right,Sun Mar 17 20:13:31 +0000 2024,"RT  İYİ Partili kardeşlerim Bu seçim, İYİ Partiyi kurmak için bariyerleri yıkıp geçenler ile İYİ Partiye operasyon çeke","9,22,25"
1769432061276790990,meral_aksener,IYI,right,Sun Mar 17 18:34:12 +0000 2024,18 Mart Pazartesi günü yarın 1300te Şalpazarında 1430da Beşikdüzünde 1610da Yomrada esnaflarımızı ziyaret edeceğiz. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce Trabzonda sonra tüm Türkiyede!,"13,22,26"
1769345814889984386,meral_aksener,IYI,right,Sun Mar 17 12:51:29 +0000 2024,"Bugün Ankarada Keçiörenli vatandaşlarımıza söz verdik 31 Martta güçlenen İYİ Parti Gözü yaşlı annelerin, geçim derdine düşen emeklilerin, atama bekleyen öğretmenlerin, mülakatların kaldırılmasını bekleyen gençlerin talepleri için tüm muhteremleri hizaya sokacak","22,9,13"
1769083747364729144,meral_aksener,IYI,right,Sat Mar 16 19:30:08 +0000 2024,17 Mart Pazar günü yarın 1300te Keçiörende esnaflarımızı ziyaret edeceğiz. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce Ankarada sonra tüm Türkiyede!,"13,22,26"
1769043151019278824,meral_aksener,IYI,right,Sat Mar 16 16:48:49 +0000 2024,Uşaklı vatandaşlarımız bu sefer zirvedeyiz diyor 31 Mart ile birlikte İYİ Partinin belediyecilik anlayışına kavuşmayı bekliyor!,"13,26,21"
1769030056465326443,meral_aksener,IYI,right,Sat Mar 16 15:56:47 +0000 2024,Uşaklı vatandaşlarımızla birlikte iftar sofrasındayız...,"13,22,9"
1768721383184343077,meral_aksener,IYI,right,Fri Mar 15 19:30:13 +0000 2024,16 Mart Cumartesi günü yarın 1545te Dikilitaşta 1700de Kemal Öz Pazar Yerinde esnaflarımızı ziyaret edeceğiz. 1917de Uşaklı vatandaşlarımızla birlikte iftar sofrasında buluşacağız. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce Uşakta sonra tüm Türkiyede!,"13,22,26"
1768706595863540082,meral_aksener,IYI,right,Fri Mar 15 18:31:28 +0000 2024,Bursa ziyaretimizde merhum Sinan Ateşin ailesinin evini de ziyaret ettik. Geçtiğimiz günlerde kaybettiğimiz Musa Ateş için taziye dileklerimizi ilettik. Ateş ailesinin beklediği adaletin sağlanması için her zaman yanlarında olacağız,"25,9,22"
1768665981315146141,meral_aksener,IYI,right,Fri Mar 15 15:50:04 +0000 2024,Osmangazili vatandaşlarımızla birlikte iftar sofrasındayız...,"22,13,9"
1768661576616140906,meral_aksener,IYI,right,Fri Mar 15 15:32:34 +0000 2024,"Bursada ikinci durağımız Gemlikti... Ülkemizin içerisine düştüğü şartlarda alyansını bile bozdurmak zorunda kalan milletimiz, son sözünü sandıkta söyleyecek! 31 Marttan sonra tüm Türkiye sadece milletin sesini dinleyecek!","9,25,22"
1768640754727944552,meral_aksener,IYI,right,Fri Mar 15 14:09:50 +0000 2024,Bursada Orhangazili kardeşlerim dertlerine derman bulmak için en iyisini seçmeye kararını vermiş!,"22,9,25"
1768359201649065990,meral_aksener,IYI,right,Thu Mar 14 19:31:02 +0000 2024,15 Mart Cuma günü yarın 1430da Orhangazide 1620de Gemlikte esnaflarımızı ziyaret edeceğiz. 1917de Osmangazili vatandaşlarımızla birlikte iftar sofrasında buluşacağız. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce Bursada sonra tüm Türkiyede!,"13,22,26"
1768328740864442428,meral_aksener,IYI,right,Thu Mar 14 17:30:00 +0000 2024,"Bugün İstanbulda Küçükçekmece ve Avcılar ilçelerimizde vatandaşlarımızla bir aradaydık. Dertleri dinledik, çözümleri anlattık, gerçekleştirmek için seçimlerde güç istedik. Hür ve müstakil yolumuzda şükürler olsun ki milletimiz arkamızda...","9,22,25"
1768313643500802325,meral_aksener,IYI,right,Thu Mar 14 16:30:00 +0000 2024,"Artan kira fiyatları, hayat pahalılığı, emekli maaşlarının yetersizliği, çocuklarımızın beslenmesini bile etkileyen derinleşen yoksulluk... Türkiyenin gerçek dertleri en çok kadınları etkiliyor... İşte bu yüzden 31 Martta esas kararı kadınlar verecek!","9,25,22"
1768307164110807534,meral_aksener,IYI,right,Thu Mar 14 16:04:16 +0000 2024,Esenyurtlu vatandaşlarımızla birlikte iftar sofrasındayız...,"13,22,9"
1768282002938052698,meral_aksener,IYI,right,Thu Mar 14 14:24:17 +0000 2024,RT  Türkiyenin dört bir yanında hekimlik yapan Belediye Başkan Adaylarımızdan ve Genel Başkanımız Sayın Meral Akşenerden tüm sa,"22,9,13"
1768001107651907889,meral_aksener,IYI,right,Wed Mar 13 19:48:06 +0000 2024,14 Mart Perşembe günü yarın 1430da Küçükçekmecede 1600da Avcılarda esnaflarımızı ziyaret edeceğiz.  1916da Esenyurtlu vatandaşlarımızla birlikte iftar sofrasında buluşacağız. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce İstanbulda sonra tüm Türkiyede!,"13,22,26"
1767987747707322861,meral_aksener,IYI,right,Wed Mar 13 18:55:01 +0000 2024,"Buradan iktidara sesleniyorum Atanamayan öğretmenlerimize söz verdiniz, tutacaksınız! Onlar HaykırıyoruzMülakatsız68Bin diyor. Ama madem ki Suriyelilere gelince para bulabiliyorsunuz O zaman 100 bin öğretmenimizi de mülakatsız olarak derhâl atayın!","9,22,25"
1767935386217521256,meral_aksener,IYI,right,Wed Mar 13 15:26:57 +0000 2024,Aksaraylı vatandaşlarımızla birlikte iftar sofrasındayız...,"13,22,9"
1767921852041617691,meral_aksener,IYI,right,Wed Mar 13 14:33:10 +0000 2024,"Türkiyenin dört bir yanında aynı dertle boğuşan emeklilerimizin sesini, bugün de Niğdede Ak Parti üyesi olan emekli bir kardeşimden dinledik... İktidar şimdiden hazır olsun 31 Martta en büyük cezayı emekliler kesecek!","25,9,22"
1767620329201938660,meral_aksener,IYI,right,Tue Mar 12 18:35:01 +0000 2024,13 Mart Çarşamba günü yarın 1330da Niğde Merkezde 1700de Aksaray Merkezde esnaflarımızı ziyaret edeceğiz.  1856da Aksaraylı vatandaşlarımızla birlikte iftar sofrasında buluşacağız. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce yerelde sonra tüm Türkiyede!,"13,22,26"
1767573765657952674,meral_aksener,IYI,right,Tue Mar 12 15:30:00 +0000 2024,"Boluda emekli maaşıyla iki torununu okutmaya çalışan bir dedeyle karşılaştık. 10 bin liraya muhtaç bırakılan emeklilerimiz için milletimiz sandıkta, biz de mecliste tüm sorumlulardan hesap soracağız","22,9,25"
1767551120749330499,meral_aksener,IYI,right,Tue Mar 12 14:00:01 +0000 2024,"İktidar kürsülerden hizmette çığır açtık diye bağırıyor ama acı gerçekler Düzcenin sokaklarından dökülüyor. 2024 yılında bir belediye Köpek olduğu için sayacınız okunamadı. demeye utanmıyor. Milletimiz artık bu acizliği değil, belediyeciliğin en iyisini hak ediyor!","25,9,14"
1767527211395961181,meral_aksener,IYI,right,Tue Mar 12 12:25:00 +0000 2024,"Milletimizin sadece oylarına değil elinden tutmaya, yüzünü güldürmeye, derdine derman olmaya da talibiz! Bugün Düzceli vatandaşlarımızdan da söz aldık, 31 Martta hep birlikte güçleneceğiz...","22,9,25"
1767498318798573931,meral_aksener,IYI,right,Tue Mar 12 10:30:12 +0000 2024,"27. Dönem İstanbul Milletvekilimiz Ahmet Çelikin uğramış olduğu saldırı sonucunda yaralandığını üzüntüyle öğrendim. Ailesine ve sevenlerine geçmiş olsun dileklerimi iletiyor, Yüce Allahtan acil şifalar diliyorum. En yakın zamanda güzel haberlerini bekliyoruz...","25,9,14"
1767241578320658925,meral_aksener,IYI,right,Mon Mar 11 17:30:00 +0000 2024,12 Mart Salı günü yarın 1230da Düzce Merkezde 1600da Bolu Merkezde esnaflarımızı ziyaret edeceğiz. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce yerelde sonra tüm Türkiyede!,"13,22,26"
1767218934535905434,meral_aksener,IYI,right,Mon Mar 11 16:00:01 +0000 2024,"Siyasette kaybolan rekabeti yeniden canlandırmak için bugünkü adresimiz Ankaraydı... 31 Mart ile birlikte güçlenen İYİ Parti Millete ahkam kesen tüm muhteremleri, milletin karşısında hazır ola dikecek!","22,9,13"
1767201680838349192,meral_aksener,IYI,right,Mon Mar 11 14:51:28 +0000 2024,"Milletimizi hakkı olan siyaset anlayışıyla yeniden buluşturmanın sözünü veriyoruz! Memleketimizde yerelden başlayan sözde değil, özde bir değişimin kapısını açmaya geliyoruz...","22,9,13"
1767169249502462396,meral_aksener,IYI,right,Mon Mar 11 12:42:36 +0000 2024,"Ele, güne ve tüm fırsatçı zihniyetlere karşı birbirimizin elini daha sıkı tutacağız!","9,22,25"
1767115202426745169,meral_aksener,IYI,right,Mon Mar 11 09:07:50 +0000 2024,"Acısı hâlâ yüreğimizde olan Sinan Ateş evladımızın kıymetli babası Musa Ateş aramızdan ayrıldı. Acılı bir babaya, evladı için adaleti gösteremeyenler ona borçlu kaldı. Bugünden itibaren omuzlarında daha büyük bir veballe yaşacaklar... Merhuma Yüce Allahtan rahmet, Ateş ailesine ve sevenlerine sabırlar diliyorum...","25,9,18"
1767067936420712455,meral_aksener,IYI,right,Mon Mar 11 06:00:01 +0000 2024,"Nihayet bu yıl da 11 ayın sultanı Ramazan ayına kavuştuk Bu mübarek ayın sofralarımıza bereket, evlerimize huzur, kalplerimize mutluluk getirmesini Yüce Allahtan niyaz ediyor, Memleketimiz için hayırlara vesile olmasını diliyorum...","13,25,21"
1766894287990526210,meral_aksener,IYI,right,Sun Mar 10 18:30:00 +0000 2024,11 Mart Pazartesi günü yarın 1330da Çubukta 1500de Pursaklarda esnaflarımızı ziyaret edeceğiz. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce Ankarada sonra tüm Türkiyede!,"13,22,26"
1766820956465688759,meral_aksener,IYI,right,Sun Mar 10 13:38:36 +0000 2024,Balıkesirdeyiz,"13,22,26"
1766814224842477961,meral_aksener,IYI,right,Sun Mar 10 13:11:51 +0000 2024,"Balıkesirli vatandaşlarımız da artık her seçimden çırak çıkmaktan kurtulmak istiyor... Haksızlığa uğrayanlar, hesabını sandıkta soracak! Çocuklarımızı, Cumhuriyetimizin hakkıyla yaşandığı Türkiyeye kavuşturmak için 31 Mart ilk adım olacak!","9,25,22"
1766535697148645803,meral_aksener,IYI,right,Sat Mar 09 18:45:05 +0000 2024,10 Mart Pazar günü yarın 1300te Gönende esnaflarımızı ziyaret edeceğiz. 1600da Bandırma Cumhuriyet Meydanında Değerli sanatçımız Egenin gerçekleştireceği konserde Bandırmalı kardeşlerimizle buluşacağız. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce Balıkesirde sonra tüm Türkiyede!,"13,22,26"
1766485221573018019,meral_aksener,IYI,right,Sat Mar 09 15:24:31 +0000 2024,"Konforlu siyasetin keyfini sürenlerin rahatlarını kaçırmaya bugün de Karabükten devam ediyoruz 31 Marttan sonra aldığımız güçle, siyasetteki herkesi sadece milletimiz için çalıştırmaya geliyoruz!","22,9,25"
1766175582121775342,meral_aksener,IYI,right,Fri Mar 08 18:54:07 +0000 2024,"9 Mart Cumartesi günü yarın 1530da Eskipazarda esnaflarımızı ziyaret edeceğiz. 1730da Safranbolu Misak-ı Millî Meydanında Safranbolu Belediye Başkanı Adayımız Hakan Peker, değerli sanatçılarımız Zafer Peker, Burak Kut ve Reyhan Karacanın gerçekleştireceği Dev Konserde Safranbolulu kardeşlerimizle buluşacağız. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce Karabükte sonra tüm Türkiyede!","13,22,26"
1766139907410432347,meral_aksener,IYI,right,Fri Mar 08 16:32:21 +0000 2024,"Çocuklarımızın düzensiz, sağlıksız ve yetersiz beslendiği ülkemizde kayıkçı kavgalarıyla kaybedecek zamanımız yok... 31 Mart ile birlikte daha da güçlenen İYİ Parti ile iktidarı daha da zor günler bekliyor!","9,25,22"
1766105286136258658,meral_aksener,IYI,right,Fri Mar 08 14:14:47 +0000 2024,"Törekent Pazarında milletimizle buluştuk, dertleştik, sohbet ettik... Sincanlı vatandaşlarımız, 31 Martta Sincanın Fatihi ile kavuşmaya karar vermiş!","25,9,14"
1766027186996236777,meral_aksener,IYI,right,Fri Mar 08 09:04:27 +0000 2024,"8 Mart Dünya Emekçi Kadınlar Gününde Anıtkabirde, Atatürkümüzün huzurundaydık Türk kadınlarının kaderini değiştiren o büyük vizyonunun ışığında hiç durmadan çalışmaya devam edeceğiz. Türkiyenin demokratik millî yükselişini, Türk kadınlarıyla birlikte gerçekleştireceğiz!","13,22,9"
1765784503052583115,meral_aksener,IYI,right,Thu Mar 07 17:00:06 +0000 2024,8 Mart Cuma günü yarın 1030da Tunalıda 1400te Sincanda esnaflarımızı ziyaret edeceğiz. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce Ankarada sonra tüm Türkiyede!,"13,22,26"
1765753406361108654,meral_aksener,IYI,right,Thu Mar 07 14:56:32 +0000 2024,Milletimiz için yola çıktığımızda Anamı da aldım geldim diyerek destek olan kızımızla karşılaştık... Pendikten de görüyoruz ki milletimiz iki kulağı da çekip morartmaya karar vermiş...,"22,9,13"
1765691963762704447,meral_aksener,IYI,right,Thu Mar 07 10:52:23 +0000 2024,"Elin taşıyla elin kuşunu vurmaya alışanlara inat Maltepeli vatandaşlarımızdan, milletin önüne atılan tüm taşları birer birer kaldırmak ve siyasette hakkıyla rekabetin önünü açmak için güç istedik, söz aldık!","22,9,25"
1765440961570865546,meral_aksener,IYI,right,Wed Mar 06 18:15:00 +0000 2024,7 Mart Perşembe günü yarın 1145te Maltepede 1345te Kartalda 1520de Pendikte esnaflarımızı ziyaret edeceğiz. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce İstanbulda sonra tüm Türkiyede!,"13,22,26"
1765424565293846904,meral_aksener,IYI,right,Wed Mar 06 17:09:51 +0000 2024,"Eee ne demiştik? Rotamız net, pusulamız millet...","6,26,22"
1765399792228647009,meral_aksener,IYI,right,Wed Mar 06 15:31:24 +0000 2024,"Maraza yarıyor, Bayrampaşalı kardeşlerimin harika enerjisi daha çok yarıyor.  Rabbim utandırmasın...","11,9,12"
1765340425856946503,meral_aksener,IYI,right,Wed Mar 06 11:35:30 +0000 2024,"Rahmetli anneannem hep derdi ki Biz Drama pirinciyiz çok su çekeriz... Çatalcadaki vatandaşlarımız da bugüne kadar çok su çekmiş, çok sabretmiş ve artık çok sıkılmış... 31 Mart ile birlikte milletsiz siyasete son! demeye karar vermiş.","9,25,22"
1765300441129062727,meral_aksener,IYI,right,Wed Mar 06 08:56:37 +0000 2024,Bugün İstanbuldayız... Çatalca Bayrampaşa Eyüpsultanda esnaflarımızı ziyaret edeceğiz. 31 Martta milletimizle birlikte demokratik millî yükselişimizi başlatmaya geliyoruz! Önce İstanbulda sonra tüm Türkiyede!,"13,22,9"
1765074093093908739,meral_aksener,IYI,right,Tue Mar 05 17:57:11 +0000 2024,İktidar için de ana muhalefet için de Ceketimi assam seçilirim dönemi bitmiştir!,"22,9,25"
1764264624864522684,meral_aksener,IYI,right,Sun Mar 03 12:20:39 +0000 2024,"Ülkemizde atanamayan öğretmen diye sorun olması bile bu iktidar için bir utanç vesikasıdır. Kendi ellerinizle sebep olduğunuz bu sorunu, daha fazla görmezden gelemezsiniz. Seçim zamanı kürsülerden verdiğiniz sözleri tutun. Öğretmenlerimizi bir an önce öğrencilerine kavuşturun. MEBe68BinMülakatsızTakvim","9,25,22"
